image_path,label,source,mask_path,exists_mask,device,year,id_patient
data/raw/0/Eyepacs_13320_left.png,0,Eyepacs,data/raw/0/Eyepacs_13320_left_mask.png,True,,,13320.0
data/raw/0/Eyepacs_1334_left.png,0,Eyepacs,data/raw/0/Eyepacs_1334_left_mask.png,True,,,1334.0
data/raw/0/Eyepacs_13320_right.png,0,Eyepacs,data/raw/0/Eyepacs_13320_right_mask.png,True,,,13320.0
data/raw/0/Eyepacs_13363_right.png,0,Eyepacs,data/raw/0/Eyepacs_13363_right_mask.png,True,,,13363.0
data/raw/0/Eyepacs_1336_left.png,0,Eyepacs,data/raw/0/Eyepacs_1336_left_mask.png,True,,,1336.0
data/raw/0/Eyepacs_13323_left.png,0,Eyepacs,data/raw/0/Eyepacs_13323_left_mask.png,True,,,13323.0
data/raw/0/Eyepacs_13371_left.png,0,Eyepacs,data/raw/0/Eyepacs_13371_left_mask.png,True,,,13371.0
data/raw/0/Eyepacs_13324_left.png,0,Eyepacs,data/raw/0/Eyepacs_13324_left_mask.png,True,,,13324.0
data/raw/0/Eyepacs_13341_left.png,0,Eyepacs,data/raw/0/Eyepacs_13341_left_mask.png,True,,,13341.0
data/raw/0/Eyepacs_13324_right.png,0,Eyepacs,data/raw/0/Eyepacs_13324_right_mask.png,True,,,13324.0
data/raw/0/Eyepacs_1336_right.png,0,Eyepacs,data/raw/0/Eyepacs_1336_right_mask.png,True,,,1336.0
data/raw/0/Eyepacs_13325_left.png,0,Eyepacs,data/raw/0/Eyepacs_13325_left_mask.png,True,,,13325.0
data/raw/0/Eyepacs_13356_left.png,0,Eyepacs,data/raw/0/Eyepacs_13356_left_mask.png,True,,,13356.0
data/raw/0/Eyepacs_13325_right.png,0,Eyepacs,data/raw/0/Eyepacs_13325_right_mask.png,True,,,13325.0
data/raw/0/Eyepacs_13375_left.png,0,Eyepacs,data/raw/0/Eyepacs_13375_left_mask.png,True,,,13375.0
data/raw/0/Eyepacs_13326_right.png,0,Eyepacs,data/raw/0/Eyepacs_13326_right_mask.png,True,,,13326.0
data/raw/0/Eyepacs_13379_left.png,0,Eyepacs,data/raw/0/Eyepacs_13379_left_mask.png,True,,,13379.0
data/raw/0/Eyepacs_13328_left.png,0,Eyepacs,data/raw/0/Eyepacs_13328_left_mask.png,True,,,13328.0
data/raw/0/Eyepacs_13363_left.png,0,Eyepacs,data/raw/0/Eyepacs_13363_left_mask.png,True,,,13363.0
data/raw/0/Eyepacs_13328_right.png,0,Eyepacs,data/raw/0/Eyepacs_13328_right_mask.png,True,,,13328.0
data/raw/0/Eyepacs_13344_right.png,0,Eyepacs,data/raw/0/Eyepacs_13344_right_mask.png,True,,,13344.0
data/raw/0/Eyepacs_13350_left.png,0,Eyepacs,data/raw/0/Eyepacs_13350_left_mask.png,True,,,13350.0
data/raw/0/Eyepacs_13371_right.png,0,Eyepacs,data/raw/0/Eyepacs_13371_right_mask.png,True,,,13371.0
data/raw/0/Eyepacs_1332_left.png,0,Eyepacs,data/raw/0/Eyepacs_1332_left_mask.png,True,,,1332.0
data/raw/0/Eyepacs_13430_left.png,0,Eyepacs,data/raw/0/Eyepacs_13430_left_mask.png,True,,,13430.0
data/raw/0/Eyepacs_13384_left.png,0,Eyepacs,data/raw/0/Eyepacs_13384_left_mask.png,True,,,13384.0
data/raw/0/Eyepacs_13384_right.png,0,Eyepacs,data/raw/0/Eyepacs_13384_right_mask.png,True,,,13384.0
data/raw/0/Eyepacs_13431_left.png,0,Eyepacs,data/raw/0/Eyepacs_13431_left_mask.png,True,,,13431.0
data/raw/0/Eyepacs_13388_left.png,0,Eyepacs,data/raw/0/Eyepacs_13388_left_mask.png,True,,,13388.0
data/raw/0/Eyepacs_13436_right.png,0,Eyepacs,data/raw/0/Eyepacs_13436_right_mask.png,True,,,13436.0
data/raw/0/Eyepacs_13448_left.png,0,Eyepacs,data/raw/0/Eyepacs_13448_left_mask.png,True,,,13448.0
data/raw/0/Eyepacs_13409_right.png,0,Eyepacs,data/raw/0/Eyepacs_13409_right_mask.png,True,,,13409.0
data/raw/0/Eyepacs_13430_right.png,0,Eyepacs,data/raw/0/Eyepacs_13430_right_mask.png,True,,,13430.0
data/raw/0/Eyepacs_13388_right.png,0,Eyepacs,data/raw/0/Eyepacs_13388_right_mask.png,True,,,13388.0
data/raw/0/Eyepacs_13390_left.png,0,Eyepacs,data/raw/0/Eyepacs_13390_left_mask.png,True,,,13390.0
data/raw/0/Eyepacs_13431_right.png,0,Eyepacs,data/raw/0/Eyepacs_13431_right_mask.png,True,,,13431.0
data/raw/0/Eyepacs_13390_right.png,0,Eyepacs,data/raw/0/Eyepacs_13390_right_mask.png,True,,,13390.0
data/raw/0/Eyepacs_13391_left.png,0,Eyepacs,data/raw/0/Eyepacs_13391_left_mask.png,True,,,13391.0
data/raw/0/Eyepacs_13408_right.png,0,Eyepacs,data/raw/0/Eyepacs_13408_right_mask.png,True,,,13408.0
data/raw/0/Eyepacs_13448_right.png,0,Eyepacs,data/raw/0/Eyepacs_13448_right_mask.png,True,,,13448.0
data/raw/0/Eyepacs_13432_left.png,0,Eyepacs,data/raw/0/Eyepacs_13432_left_mask.png,True,,,13432.0
data/raw/0/Eyepacs_13391_right.png,0,Eyepacs,data/raw/0/Eyepacs_13391_right_mask.png,True,,,13391.0
data/raw/0/Eyepacs_13392_left.png,0,Eyepacs,data/raw/0/Eyepacs_13392_left_mask.png,True,,,13392.0
data/raw/0/Eyepacs_13427_right.png,0,Eyepacs,data/raw/0/Eyepacs_13427_right_mask.png,True,,,13427.0
data/raw/0/Eyepacs_13436_left.png,0,Eyepacs,data/raw/0/Eyepacs_13436_left_mask.png,True,,,13436.0
data/raw/0/Eyepacs_13392_right.png,0,Eyepacs,data/raw/0/Eyepacs_13392_right_mask.png,True,,,13392.0
data/raw/0/Eyepacs_13432_right.png,0,Eyepacs,data/raw/0/Eyepacs_13432_right_mask.png,True,,,13432.0
data/raw/0/Eyepacs_13396_left.png,0,Eyepacs,data/raw/0/Eyepacs_13396_left_mask.png,True,,,13396.0
data/raw/0/Eyepacs_13410_right.png,0,Eyepacs,data/raw/0/Eyepacs_13410_right_mask.png,True,,,13410.0
data/raw/0/Eyepacs_13453_left.png,0,Eyepacs,data/raw/0/Eyepacs_13453_left_mask.png,True,,,13453.0
data/raw/0/Eyepacs_13438_left.png,0,Eyepacs,data/raw/0/Eyepacs_13438_left_mask.png,True,,,13438.0
data/raw/0/Eyepacs_13396_right.png,0,Eyepacs,data/raw/0/Eyepacs_13396_right_mask.png,True,,,13396.0
data/raw/0/Eyepacs_13397_left.png,0,Eyepacs,data/raw/0/Eyepacs_13397_left_mask.png,True,,,13397.0
data/raw/0/Eyepacs_13420_right.png,0,Eyepacs,data/raw/0/Eyepacs_13420_right_mask.png,True,,,13420.0
data/raw/0/Eyepacs_13453_right.png,0,Eyepacs,data/raw/0/Eyepacs_13453_right_mask.png,True,,,13453.0
data/raw/0/Eyepacs_13397_right.png,0,Eyepacs,data/raw/0/Eyepacs_13397_right_mask.png,True,,,13397.0
data/raw/0/Eyepacs_13400_left.png,0,Eyepacs,data/raw/0/Eyepacs_13400_left_mask.png,True,,,13400.0
data/raw/0/Eyepacs_13400_right.png,0,Eyepacs,data/raw/0/Eyepacs_13400_right_mask.png,True,,,13400.0
data/raw/0/Eyepacs_13438_right.png,0,Eyepacs,data/raw/0/Eyepacs_13438_right_mask.png,True,,,13438.0
data/raw/0/Eyepacs_13404_left.png,0,Eyepacs,data/raw/0/Eyepacs_13404_left_mask.png,True,,,13404.0
data/raw/0/Eyepacs_13409_left.png,0,Eyepacs,data/raw/0/Eyepacs_13409_left_mask.png,True,,,13409.0
data/raw/0/Eyepacs_13404_right.png,0,Eyepacs,data/raw/0/Eyepacs_13404_right_mask.png,True,,,13404.0
data/raw/0/Eyepacs_13407_right.png,0,Eyepacs,data/raw/0/Eyepacs_13407_right_mask.png,True,,,13407.0
data/raw/0/Eyepacs_13407_left.png,0,Eyepacs,data/raw/0/Eyepacs_13407_left_mask.png,True,,,13407.0
data/raw/0/Eyepacs_13427_left.png,0,Eyepacs,data/raw/0/Eyepacs_13427_left_mask.png,True,,,13427.0
data/raw/0/Eyepacs_13454_left.png,0,Eyepacs,data/raw/0/Eyepacs_13454_left_mask.png,True,,,13454.0
data/raw/0/Eyepacs_13447_right.png,0,Eyepacs,data/raw/0/Eyepacs_13447_right_mask.png,True,,,13447.0
data/raw/0/Eyepacs_13408_left.png,0,Eyepacs,data/raw/0/Eyepacs_13408_left_mask.png,True,,,13408.0
data/raw/0/Eyepacs_13410_left.png,0,Eyepacs,data/raw/0/Eyepacs_13410_left_mask.png,True,,,13410.0
data/raw/0/Eyepacs_1361_left.png,0,Eyepacs,data/raw/0/Eyepacs_1361_left_mask.png,True,,,1361.0
data/raw/0/Eyepacs_13457_right.png,0,Eyepacs,data/raw/0/Eyepacs_13457_right_mask.png,True,,,13457.0
data/raw/0/Eyepacs_1349_right.png,0,Eyepacs,data/raw/0/Eyepacs_1349_right_mask.png,True,,,1349.0
data/raw/0/Eyepacs_13754_right.png,0,Eyepacs,data/raw/0/Eyepacs_13754_right_mask.png,True,,,13754.0
data/raw/0/Eyepacs_13458_left.png,0,Eyepacs,data/raw/0/Eyepacs_13458_left_mask.png,True,,,13458.0
data/raw/0/Eyepacs_13495_right.png,0,Eyepacs,data/raw/0/Eyepacs_13495_right_mask.png,True,,,13495.0
data/raw/0/Eyepacs_13458_right.png,0,Eyepacs,data/raw/0/Eyepacs_13458_right_mask.png,True,,,13458.0
data/raw/0/Eyepacs_13621_left.png,0,Eyepacs,data/raw/0/Eyepacs_13621_left_mask.png,True,,,13621.0
data/raw/0/Eyepacs_13465_left.png,0,Eyepacs,data/raw/0/Eyepacs_13465_left_mask.png,True,,,13465.0
data/raw/0/Eyepacs_13499_left.png,0,Eyepacs,data/raw/0/Eyepacs_13499_left_mask.png,True,,,13499.0
data/raw/0/Eyepacs_13465_right.png,0,Eyepacs,data/raw/0/Eyepacs_13465_right_mask.png,True,,,13465.0
data/raw/0/Eyepacs_13757_left.png,0,Eyepacs,data/raw/0/Eyepacs_13757_left_mask.png,True,,,13757.0
data/raw/0/Eyepacs_1346_left.png,0,Eyepacs,data/raw/0/Eyepacs_1346_left_mask.png,True,,,1346.0
data/raw/0/Eyepacs_1346_right.png,0,Eyepacs,data/raw/0/Eyepacs_1346_right_mask.png,True,,,1346.0
data/raw/0/Eyepacs_13492_left.png,0,Eyepacs,data/raw/0/Eyepacs_13492_left_mask.png,True,,,13492.0
data/raw/0/Eyepacs_13758_left.png,0,Eyepacs,data/raw/0/Eyepacs_13758_left_mask.png,True,,,13758.0
data/raw/0/Eyepacs_13473_left.png,0,Eyepacs,data/raw/0/Eyepacs_13473_left_mask.png,True,,,13473.0
data/raw/0/Eyepacs_13499_right.png,0,Eyepacs,data/raw/0/Eyepacs_13499_right_mask.png,True,,,13499.0
data/raw/0/Eyepacs_13473_right.png,0,Eyepacs,data/raw/0/Eyepacs_13473_right_mask.png,True,,,13473.0
data/raw/0/Eyepacs_5538_right.png,0,Eyepacs,data/raw/0/Eyepacs_5538_right_mask.png,True,,,5538.0
data/raw/0/Eyepacs_13475_left.png,0,Eyepacs,data/raw/0/Eyepacs_13475_left_mask.png,True,,,13475.0
data/raw/0/Eyepacs_5128_left.png,0,Eyepacs,data/raw/0/Eyepacs_5128_left_mask.png,True,,,5128.0
data/raw/0/Eyepacs_13475_right.png,0,Eyepacs,data/raw/0/Eyepacs_13475_right_mask.png,True,,,13475.0
data/raw/0/Eyepacs_5112_right.png,0,Eyepacs,data/raw/0/Eyepacs_5112_right_mask.png,True,,,5112.0
data/raw/0/Eyepacs_1347_left.png,0,Eyepacs,data/raw/0/Eyepacs_1347_left_mask.png,True,,,1347.0
data/raw/0/Eyepacs_1347_right.png,0,Eyepacs,data/raw/0/Eyepacs_1347_right_mask.png,True,,,1347.0
data/raw/0/Eyepacs_13488_right.png,0,Eyepacs,data/raw/0/Eyepacs_13488_right_mask.png,True,,,13488.0
data/raw/0/Eyepacs_13481_left.png,0,Eyepacs,data/raw/0/Eyepacs_13481_left_mask.png,True,,,13481.0
data/raw/0/Eyepacs_13481_right.png,0,Eyepacs,data/raw/0/Eyepacs_13481_right_mask.png,True,,,13481.0
data/raw/0/Eyepacs_13570_left.png,0,Eyepacs,data/raw/0/Eyepacs_13570_left_mask.png,True,,,13570.0
data/raw/0/Eyepacs_5117_right.png,0,Eyepacs,data/raw/0/Eyepacs_5117_right_mask.png,True,,,5117.0
data/raw/0/Eyepacs_13482_left.png,0,Eyepacs,data/raw/0/Eyepacs_13482_left_mask.png,True,,,13482.0
data/raw/0/Eyepacs_1349_left.png,0,Eyepacs,data/raw/0/Eyepacs_1349_left_mask.png,True,,,1349.0
data/raw/0/Eyepacs_13482_right.png,0,Eyepacs,data/raw/0/Eyepacs_13482_right_mask.png,True,,,13482.0
data/raw/0/Eyepacs_13485_left.png,0,Eyepacs,data/raw/0/Eyepacs_13485_left_mask.png,True,,,13485.0
data/raw/0/Eyepacs_13488_left.png,0,Eyepacs,data/raw/0/Eyepacs_13488_left_mask.png,True,,,13488.0
data/raw/0/Eyepacs_511_right.png,0,Eyepacs,data/raw/0/Eyepacs_511_right_mask.png,True,,,511.0
data/raw/0/Eyepacs_13485_right.png,0,Eyepacs,data/raw/0/Eyepacs_13485_right_mask.png,True,,,13485.0
data/raw/0/Eyepacs_5141_right.png,0,Eyepacs,data/raw/0/Eyepacs_5141_right_mask.png,True,,,5141.0
data/raw/0/Eyepacs_1348_right.png,0,Eyepacs,data/raw/0/Eyepacs_1348_right_mask.png,True,,,1348.0
data/raw/0/Eyepacs_1348_left.png,0,Eyepacs,data/raw/0/Eyepacs_1348_left_mask.png,True,,,1348.0
data/raw/0/Eyepacs_13492_right.png,0,Eyepacs,data/raw/0/Eyepacs_13492_right_mask.png,True,,,13492.0
data/raw/0/Eyepacs_13554_left.png,0,Eyepacs,data/raw/0/Eyepacs_13554_left_mask.png,True,,,13554.0
data/raw/0/Eyepacs_13541_right.png,0,Eyepacs,data/raw/0/Eyepacs_13541_right_mask.png,True,,,13541.0
data/raw/0/Eyepacs_13502_right.png,0,Eyepacs,data/raw/0/Eyepacs_13502_right_mask.png,True,,,13502.0
data/raw/0/Eyepacs_13554_right.png,0,Eyepacs,data/raw/0/Eyepacs_13554_right_mask.png,True,,,13554.0
data/raw/0/Eyepacs_13504_left.png,0,Eyepacs,data/raw/0/Eyepacs_13504_left_mask.png,True,,,13504.0
data/raw/0/Eyepacs_13545_right.png,0,Eyepacs,data/raw/0/Eyepacs_13545_right_mask.png,True,,,13545.0
data/raw/0/Eyepacs_13504_right.png,0,Eyepacs,data/raw/0/Eyepacs_13504_right_mask.png,True,,,13504.0
data/raw/0/Eyepacs_13505_left.png,0,Eyepacs,data/raw/0/Eyepacs_13505_left_mask.png,True,,,13505.0
data/raw/0/Eyepacs_13561_right.png,0,Eyepacs,data/raw/0/Eyepacs_13561_right_mask.png,True,,,13561.0
data/raw/0/Eyepacs_13505_right.png,0,Eyepacs,data/raw/0/Eyepacs_13505_right_mask.png,True,,,13505.0
data/raw/0/Eyepacs_13539_left.png,0,Eyepacs,data/raw/0/Eyepacs_13539_left_mask.png,True,,,13539.0
data/raw/0/Eyepacs_13541_left.png,0,Eyepacs,data/raw/0/Eyepacs_13541_left_mask.png,True,,,13541.0
data/raw/0/Eyepacs_13562_left.png,0,Eyepacs,data/raw/0/Eyepacs_13562_left_mask.png,True,,,13562.0
data/raw/0/Eyepacs_1351_left.png,0,Eyepacs,data/raw/0/Eyepacs_1351_left_mask.png,True,,,1351.0
data/raw/0/Eyepacs_1351_right.png,0,Eyepacs,data/raw/0/Eyepacs_1351_right_mask.png,True,,,1351.0
data/raw/0/Eyepacs_13539_right.png,0,Eyepacs,data/raw/0/Eyepacs_13539_right_mask.png,True,,,13539.0
data/raw/0/Eyepacs_13540_right.png,0,Eyepacs,data/raw/0/Eyepacs_13540_right_mask.png,True,,,13540.0
data/raw/0/Eyepacs_13521_left.png,0,Eyepacs,data/raw/0/Eyepacs_13521_left_mask.png,True,,,13521.0
data/raw/0/Eyepacs_1356_right.png,0,Eyepacs,data/raw/0/Eyepacs_1356_right_mask.png,True,,,1356.0
data/raw/0/Eyepacs_13562_right.png,0,Eyepacs,data/raw/0/Eyepacs_13562_right_mask.png,True,,,13562.0
data/raw/0/Eyepacs_13521_right.png,0,Eyepacs,data/raw/0/Eyepacs_13521_right_mask.png,True,,,13521.0
data/raw/0/Eyepacs_13545_left.png,0,Eyepacs,data/raw/0/Eyepacs_13545_left_mask.png,True,,,13545.0
data/raw/0/Eyepacs_13522_right.png,0,Eyepacs,data/raw/0/Eyepacs_13522_right_mask.png,True,,,13522.0
data/raw/0/Eyepacs_13564_left.png,0,Eyepacs,data/raw/0/Eyepacs_13564_left_mask.png,True,,,13564.0
data/raw/0/Eyepacs_13523_left.png,0,Eyepacs,data/raw/0/Eyepacs_13523_left_mask.png,True,,,13523.0
data/raw/0/Eyepacs_13523_right.png,0,Eyepacs,data/raw/0/Eyepacs_13523_right_mask.png,True,,,13523.0
data/raw/0/Eyepacs_1353_right.png,0,Eyepacs,data/raw/0/Eyepacs_1353_right_mask.png,True,,,1353.0
data/raw/0/Eyepacs_13540_left.png,0,Eyepacs,data/raw/0/Eyepacs_13540_left_mask.png,True,,,13540.0
data/raw/0/Eyepacs_13529_left.png,0,Eyepacs,data/raw/0/Eyepacs_13529_left_mask.png,True,,,13529.0
data/raw/0/Eyepacs_13564_right.png,0,Eyepacs,data/raw/0/Eyepacs_13564_right_mask.png,True,,,13564.0
data/raw/0/Eyepacs_13529_right.png,0,Eyepacs,data/raw/0/Eyepacs_13529_right_mask.png,True,,,13529.0
data/raw/0/Eyepacs_13567_right.png,0,Eyepacs,data/raw/0/Eyepacs_13567_right_mask.png,True,,,13567.0
data/raw/0/Eyepacs_13530_left.png,0,Eyepacs,data/raw/0/Eyepacs_13530_left_mask.png,True,,,13530.0
data/raw/0/Eyepacs_13757_right.png,0,Eyepacs,data/raw/0/Eyepacs_13757_right_mask.png,True,,,13757.0
data/raw/0/Eyepacs_13530_right.png,0,Eyepacs,data/raw/0/Eyepacs_13530_right_mask.png,True,,,13530.0
data/raw/0/Eyepacs_1353_left.png,0,Eyepacs,data/raw/0/Eyepacs_1353_left_mask.png,True,,,1353.0
data/raw/0/Eyepacs_13561_left.png,0,Eyepacs,data/raw/0/Eyepacs_13561_left_mask.png,True,,,13561.0
data/raw/0/Eyepacs_13536_left.png,0,Eyepacs,data/raw/0/Eyepacs_13536_left_mask.png,True,,,13536.0
data/raw/0/Eyepacs_1356_left.png,0,Eyepacs,data/raw/0/Eyepacs_1356_left_mask.png,True,,,1356.0
data/raw/0/Eyepacs_13536_right.png,0,Eyepacs,data/raw/0/Eyepacs_13536_right_mask.png,True,,,13536.0
data/raw/0/Eyepacs_13570_right.png,0,Eyepacs,data/raw/0/Eyepacs_13570_right_mask.png,True,,,13570.0
data/raw/0/Eyepacs_13599_left.png,0,Eyepacs,data/raw/0/Eyepacs_13599_left_mask.png,True,,,13599.0
data/raw/0/Eyepacs_13611_left.png,0,Eyepacs,data/raw/0/Eyepacs_13611_left_mask.png,True,,,13611.0
data/raw/0/Eyepacs_13610_right.png,0,Eyepacs,data/raw/0/Eyepacs_13610_right_mask.png,True,,,13610.0
data/raw/0/Eyepacs_13572_left.png,0,Eyepacs,data/raw/0/Eyepacs_13572_left_mask.png,True,,,13572.0
data/raw/0/Eyepacs_13572_right.png,0,Eyepacs,data/raw/0/Eyepacs_13572_right_mask.png,True,,,13572.0
data/raw/0/Eyepacs_13573_left.png,0,Eyepacs,data/raw/0/Eyepacs_13573_left_mask.png,True,,,13573.0
data/raw/0/Eyepacs_13573_right.png,0,Eyepacs,data/raw/0/Eyepacs_13573_right_mask.png,True,,,13573.0
data/raw/0/Eyepacs_13611_right.png,0,Eyepacs,data/raw/0/Eyepacs_13611_right_mask.png,True,,,13611.0
data/raw/0/Eyepacs_13579_left.png,0,Eyepacs,data/raw/0/Eyepacs_13579_left_mask.png,True,,,13579.0
data/raw/0/Eyepacs_13598_left.png,0,Eyepacs,data/raw/0/Eyepacs_13598_left_mask.png,True,,,13598.0
data/raw/0/Eyepacs_13619_left.png,0,Eyepacs,data/raw/0/Eyepacs_13619_left_mask.png,True,,,13619.0
data/raw/0/Eyepacs_13579_right.png,0,Eyepacs,data/raw/0/Eyepacs_13579_right_mask.png,True,,,13579.0
data/raw/0/Eyepacs_1357_left.png,0,Eyepacs,data/raw/0/Eyepacs_1357_left_mask.png,True,,,1357.0
data/raw/0/Eyepacs_13603_left.png,0,Eyepacs,data/raw/0/Eyepacs_13603_left_mask.png,True,,,13603.0
data/raw/0/Eyepacs_1357_right.png,0,Eyepacs,data/raw/0/Eyepacs_1357_right_mask.png,True,,,1357.0
data/raw/0/Eyepacs_13613_left.png,0,Eyepacs,data/raw/0/Eyepacs_13613_left_mask.png,True,,,13613.0
data/raw/0/Eyepacs_13583_left.png,0,Eyepacs,data/raw/0/Eyepacs_13583_left_mask.png,True,,,13583.0
data/raw/0/Eyepacs_13583_right.png,0,Eyepacs,data/raw/0/Eyepacs_13583_right_mask.png,True,,,13583.0
data/raw/0/Eyepacs_13599_right.png,0,Eyepacs,data/raw/0/Eyepacs_13599_right_mask.png,True,,,13599.0
data/raw/0/Eyepacs_13603_right.png,0,Eyepacs,data/raw/0/Eyepacs_13603_right_mask.png,True,,,13603.0
data/raw/0/Eyepacs_13613_right.png,0,Eyepacs,data/raw/0/Eyepacs_13613_right_mask.png,True,,,13613.0
data/raw/0/Eyepacs_13589_left.png,0,Eyepacs,data/raw/0/Eyepacs_13589_left_mask.png,True,,,13589.0
data/raw/0/Eyepacs_13589_right.png,0,Eyepacs,data/raw/0/Eyepacs_13589_right_mask.png,True,,,13589.0
data/raw/0/Eyepacs_1358_left.png,0,Eyepacs,data/raw/0/Eyepacs_1358_left_mask.png,True,,,1358.0
data/raw/0/Eyepacs_13618_left.png,0,Eyepacs,data/raw/0/Eyepacs_13618_left_mask.png,True,,,13618.0
data/raw/0/Eyepacs_1358_right.png,0,Eyepacs,data/raw/0/Eyepacs_1358_right_mask.png,True,,,1358.0
data/raw/0/Eyepacs_13614_right.png,0,Eyepacs,data/raw/0/Eyepacs_13614_right_mask.png,True,,,13614.0
data/raw/0/Eyepacs_13618_right.png,0,Eyepacs,data/raw/0/Eyepacs_13618_right_mask.png,True,,,13618.0
data/raw/0/Eyepacs_13590_left.png,0,Eyepacs,data/raw/0/Eyepacs_13590_left_mask.png,True,,,13590.0
data/raw/0/Eyepacs_13610_left.png,0,Eyepacs,data/raw/0/Eyepacs_13610_left_mask.png,True,,,13610.0
data/raw/0/Eyepacs_13590_right.png,0,Eyepacs,data/raw/0/Eyepacs_13590_right_mask.png,True,,,13590.0
data/raw/0/Eyepacs_13595_right.png,0,Eyepacs,data/raw/0/Eyepacs_13595_right_mask.png,True,,,13595.0
data/raw/0/Eyepacs_13600_left.png,0,Eyepacs,data/raw/0/Eyepacs_13600_left_mask.png,True,,,13600.0
data/raw/0/Eyepacs_13614_left.png,0,Eyepacs,data/raw/0/Eyepacs_13614_left_mask.png,True,,,13614.0
data/raw/0/Eyepacs_13596_left.png,0,Eyepacs,data/raw/0/Eyepacs_13596_left_mask.png,True,,,13596.0
data/raw/0/Eyepacs_13596_right.png,0,Eyepacs,data/raw/0/Eyepacs_13596_right_mask.png,True,,,13596.0
data/raw/0/Eyepacs_13598_right.png,0,Eyepacs,data/raw/0/Eyepacs_13598_right_mask.png,True,,,13598.0
data/raw/0/Eyepacs_1361_right.png,0,Eyepacs,data/raw/0/Eyepacs_1361_right_mask.png,True,,,1361.0
data/raw/0/Eyepacs_13619_right.png,0,Eyepacs,data/raw/0/Eyepacs_13619_right_mask.png,True,,,13619.0
data/raw/0/Eyepacs_13670_left.png,0,Eyepacs,data/raw/0/Eyepacs_13670_left_mask.png,True,,,13670.0
data/raw/0/Eyepacs_13621_right.png,0,Eyepacs,data/raw/0/Eyepacs_13621_right_mask.png,True,,,13621.0
data/raw/0/Eyepacs_13673_left.png,0,Eyepacs,data/raw/0/Eyepacs_13673_left_mask.png,True,,,13673.0
data/raw/0/Eyepacs_13629_left.png,0,Eyepacs,data/raw/0/Eyepacs_13629_left_mask.png,True,,,13629.0
data/raw/0/Eyepacs_13658_right.png,0,Eyepacs,data/raw/0/Eyepacs_13658_right_mask.png,True,,,13658.0
data/raw/0/Eyepacs_13629_right.png,0,Eyepacs,data/raw/0/Eyepacs_13629_right_mask.png,True,,,13629.0
data/raw/0/Eyepacs_13675_left.png,0,Eyepacs,data/raw/0/Eyepacs_13675_left_mask.png,True,,,13675.0
data/raw/0/Eyepacs_13630_left.png,0,Eyepacs,data/raw/0/Eyepacs_13630_left_mask.png,True,,,13630.0
data/raw/0/Eyepacs_13672_left.png,0,Eyepacs,data/raw/0/Eyepacs_13672_left_mask.png,True,,,13672.0
data/raw/0/Eyepacs_13630_right.png,0,Eyepacs,data/raw/0/Eyepacs_13630_right_mask.png,True,,,13630.0
data/raw/0/Eyepacs_13675_right.png,0,Eyepacs,data/raw/0/Eyepacs_13675_right_mask.png,True,,,13675.0
data/raw/0/Eyepacs_13633_left.png,0,Eyepacs,data/raw/0/Eyepacs_13633_left_mask.png,True,,,13633.0
data/raw/0/Eyepacs_13678_left.png,0,Eyepacs,data/raw/0/Eyepacs_13678_left_mask.png,True,,,13678.0
data/raw/0/Eyepacs_13633_right.png,0,Eyepacs,data/raw/0/Eyepacs_13633_right_mask.png,True,,,13633.0
data/raw/0/Eyepacs_13678_right.png,0,Eyepacs,data/raw/0/Eyepacs_13678_right_mask.png,True,,,13678.0
data/raw/0/Eyepacs_13635_left.png,0,Eyepacs,data/raw/0/Eyepacs_13635_left_mask.png,True,,,13635.0
data/raw/0/Eyepacs_13670_right.png,0,Eyepacs,data/raw/0/Eyepacs_13670_right_mask.png,True,,,13670.0
data/raw/0/Eyepacs_13635_right.png,0,Eyepacs,data/raw/0/Eyepacs_13635_right_mask.png,True,,,13635.0
data/raw/0/Eyepacs_13680_left.png,0,Eyepacs,data/raw/0/Eyepacs_13680_left_mask.png,True,,,13680.0
data/raw/0/Eyepacs_13683_left.png,0,Eyepacs,data/raw/0/Eyepacs_13683_left_mask.png,True,,,13683.0
data/raw/0/Eyepacs_13636_left.png,0,Eyepacs,data/raw/0/Eyepacs_13636_left_mask.png,True,,,13636.0
data/raw/0/Eyepacs_13680_right.png,0,Eyepacs,data/raw/0/Eyepacs_13680_right_mask.png,True,,,13680.0
data/raw/0/Eyepacs_13636_right.png,0,Eyepacs,data/raw/0/Eyepacs_13636_right_mask.png,True,,,13636.0
data/raw/0/Eyepacs_13683_right.png,0,Eyepacs,data/raw/0/Eyepacs_13683_right_mask.png,True,,,13683.0
data/raw/0/Eyepacs_13637_left.png,0,Eyepacs,data/raw/0/Eyepacs_13637_left_mask.png,True,,,13637.0
data/raw/0/Eyepacs_13637_right.png,0,Eyepacs,data/raw/0/Eyepacs_13637_right_mask.png,True,,,13637.0
data/raw/0/Eyepacs_13662_left.png,0,Eyepacs,data/raw/0/Eyepacs_13662_left_mask.png,True,,,13662.0
data/raw/0/Eyepacs_1363_left.png,0,Eyepacs,data/raw/0/Eyepacs_1363_left_mask.png,True,,,1363.0
data/raw/0/Eyepacs_13658_left.png,0,Eyepacs,data/raw/0/Eyepacs_13658_left_mask.png,True,,,13658.0
data/raw/0/Eyepacs_13660_right.png,0,Eyepacs,data/raw/0/Eyepacs_13660_right_mask.png,True,,,13660.0
